origin,year,month,day,hour,temp,dewp,humid,wind_dir,wind_speed,wind_gust,precip,pressure,visib,time_hour
JFK,2013,9,30,8,62.06,53.96,74.75,40.0,5.7539,,0.0,1018.8,10.0,2013-09-30 12:00:00+00:00
JFK,2013,9,30,13,69.98,53.06,54.94,140.0,5.7539,,0.0,1016.8,10.0,2013-09-30 17:00:00+00:00
JFK,2013,9,30,14,68.0,55.04,63.21,190.0,11.5078,,0.0,1016.6,10.0,2013-09-30 18:00:00+00:00
JFK,2013,9,30,17,66.02,55.04,67.69,180.0,6.904679999999999,,0.0,1015.6,10.0,2013-09-30 21:00:00+00:00
JFK,2013,9,30,19,62.06,55.94,80.34,190.0,5.7539,,0.0,1016.0,10.0,2013-09-30 23:00:00+00:00
JFK,2013,10,1,14,80.06,51.98,37.69,230.0,12.65858,,0.0,1013.5,10.0,2013-10-01 18:00:00+00:00
JFK,2013,10,1,16,75.92,55.94,49.95,200.0,11.5078,,0.0,1012.7,10.0,2013-10-01 20:00:00+00:00
JFK,2013,10,2,9,71.96,59.0,63.7,230.0,9.20624,,0.0,1015.9,10.0,2013-10-02 13:00:00+00:00
JFK,2013,10,2,18,80.96,59.0,47.23,280.0,10.35702,,0.0,1013.6,10.0,2013-10-02 22:00:00+00:00
JFK,2013,10,3,12,75.92,46.94,35.81,210.0,11.5078,,0.0,1019.4,10.0,2013-10-03 16:00:00+00:00
JFK,2013,10,3,19,68.0,57.02,67.91,190.0,10.35702,,0.0,1018.4,10.0,2013-10-03 23:00:00+00:00
JFK,2013,10,3,20,68.0,57.92,70.15,190.0,10.35702,,0.0,1018.6,10.0,2013-10-04 00:00:00+00:00
JFK,2013,10,4,8,69.08,64.04,83.98,240.0,8.05546,,0.0,1018.4,7.0,2013-10-04 12:00:00+00:00
JFK,2013,10,4,11,75.92,64.04,66.65,200.0,9.20624,,0.0,1017.7,8.0,2013-10-04 15:00:00+00:00
JFK,2013,10,4,18,73.04,62.96,70.68,190.0,8.05546,,0.0,1016.0,10.0,2013-10-04 22:00:00+00:00
JFK,2013,10,4,19,69.98,64.04,81.44,180.0,3.4523399999999995,,0.0,1016.2,10.0,2013-10-04 23:00:00+00:00
JFK,2013,10,4,20,69.98,64.94,84.04,160.0,4.60312,,0.0,1016.5,10.0,2013-10-05 00:00:00+00:00
JFK,2013,10,5,13,75.92,62.6,68.94,30.0,9.20624,,0.0,,8.0,2013-10-05 17:00:00+00:00
JFK,2013,10,5,17,68.0,62.96,83.91,180.0,6.904679999999999,,0.0,,7.0,2013-10-05 21:00:00+00:00
JFK,2013,10,5,20,66.02,62.96,89.86,130.0,9.20624,,0.0,1018.8,6.0,2013-10-06 00:00:00+00:00
JFK,2013,10,6,13,66.92,64.94,93.35,90.0,10.35702,,0.0,1018.7,2.0,2013-10-06 17:00:00+00:00
JFK,2013,10,7,19,64.4,55.4,72.56,290.0,12.65858,,0.0,,10.0,2013-10-07 23:00:00+00:00
JFK,2013,10,8,5,57.02,42.98,59.31,340.0,11.5078,,0.0,1020.0,10.0,2013-10-08 09:00:00+00:00
JFK,2013,10,8,14,66.92,39.92,37.15,10.0,17.261699999999998,21.86482,0.0,1023.7,10.0,2013-10-08 18:00:00+00:00
JFK,2013,10,8,16,64.94,39.02,38.42,360.0,14.96014,,0.0,1023.8,10.0,2013-10-08 20:00:00+00:00
JFK,2013,10,9,7,55.04,46.04,71.6,30.0,10.35702,,0.0,1028.4,10.0,2013-10-09 11:00:00+00:00
JFK,2013,10,9,17,62.06,44.96,53.44,60.0,9.20624,,0.0,1027.1,10.0,2013-10-09 21:00:00+00:00
JFK,2013,10,9,18,60.98,46.04,57.84,50.0,6.904679999999999,,0.0,1027.1,10.0,2013-10-09 22:00:00+00:00
JFK,2013,10,9,20,59.0,46.94,64.22,70.0,8.05546,,0.0,1026.5,10.0,2013-10-10 00:00:00+00:00
JFK,2013,10,10,8,55.94,51.08,83.69,40.0,13.809359999999998,,0.0,1023.5,10.0,2013-10-10 12:00:00+00:00
JFK,2013,10,10,14,66.2,55.4,68.15,40.0,16.11092,,0.0,,10.0,2013-10-10 18:00:00+00:00
JFK,2013,10,11,17,68.0,57.02,67.91,50.0,16.11092,23.0156,0.0,1017.5,10.0,2013-10-11 21:00:00+00:00
JFK,2013,10,12,6,60.08,44.06,55.39,30.0,13.809359999999998,,0.0,1019.9,10.0,2013-10-12 10:00:00+00:00
JFK,2013,10,12,8,62.06,46.94,57.6,40.0,14.96014,,0.0,1020.9,10.0,2013-10-12 12:00:00+00:00
JFK,2013,10,12,9,64.94,46.04,50.32,50.0,16.11092,25.31716,0.0,1021.5,10.0,2013-10-12 13:00:00+00:00
JFK,2013,10,13,8,57.92,48.92,71.9,50.0,13.809359999999998,,0.0,1028.5,10.0,2013-10-13 12:00:00+00:00
JFK,2013,10,13,18,57.92,50.0,74.86,100.0,8.05546,,0.0,1028.1,10.0,2013-10-13 22:00:00+00:00
JFK,2013,10,13,20,55.94,46.94,71.7,60.0,4.60312,,0.0,1028.9,10.0,2013-10-14 00:00:00+00:00
JFK,2013,10,14,17,60.08,48.92,66.56,130.0,5.7539,,0.0,1025.4,10.0,2013-10-14 21:00:00+00:00
JFK,2013,10,14,18,57.92,48.92,71.9,110.0,3.4523399999999995,,0.0,1025.7,10.0,2013-10-14 22:00:00+00:00
JFK,2013,10,15,9,62.06,53.06,72.33,60.0,6.904679999999999,,0.0,1024.1,10.0,2013-10-15 13:00:00+00:00
JFK,2013,10,15,14,68.0,46.04,45.26,130.0,10.35702,,0.0,1021.8,10.0,2013-10-15 18:00:00+00:00
JFK,2013,10,15,18,60.08,50.0,69.29,80.0,3.4523399999999995,,0.0,1021.7,10.0,2013-10-15 22:00:00+00:00
JFK,2013,10,16,7,57.92,53.06,83.82,50.0,5.7539,,0.0,1018.6,10.0,2013-10-16 11:00:00+00:00
JFK,2013,10,17,9,62.96,60.98,93.83,220.0,9.20624,,0.0,,7.0,2013-10-17 13:00:00+00:00
JFK,2013,10,17,16,66.02,60.08,81.15,180.0,12.65858,,0.0,1009.5,10.0,2013-10-17 20:00:00+00:00
JFK,2013,10,17,20,64.04,62.6,100.0,170.0,13.809359999999998,,0.0,,10.0,2013-10-18 00:00:00+00:00
JFK,2013,10,18,6,59.0,44.06,57.57,270.0,21.86482,31.07106,0.0,1009.4,10.0,2013-10-18 10:00:00+00:00
JFK,2013,10,18,15,69.08,39.02,33.3,270.0,13.809359999999998,,0.0,1011.2,10.0,2013-10-18 19:00:00+00:00
JFK,2013,10,19,9,60.08,46.94,61.79,0.0,0.0,,0.0,1015.3,10.0,2013-10-19 13:00:00+00:00
JFK,2013,10,19,13,64.04,48.02,55.95,180.0,8.05546,,0.0,1013.0,10.0,2013-10-19 17:00:00+00:00
JFK,2013,10,20,12,60.98,33.98,36.19,240.0,11.5078,17.261699999999998,0.0,1014.4,10.0,2013-10-20 16:00:00+00:00
JFK,2013,10,20,18,60.98,28.04,28.45,290.0,10.35702,,0.0,1016.0,10.0,2013-10-20 22:00:00+00:00
JFK,2013,10,21,19,60.08,46.04,59.72,190.0,19.56326,,0.0,1018.0,10.0,2013-10-21 23:00:00+00:00
JFK,2013,10,22,8,60.98,50.0,67.11,200.0,14.96014,,0.0,1011.3,10.0,2013-10-22 12:00:00+00:00
JFK,2013,10,22,9,62.96,48.92,60.11,210.0,16.11092,,0.0,1011.1,10.0,2013-10-22 13:00:00+00:00
JFK,2013,10,22,12,66.02,46.94,50.14,230.0,11.5078,,0.0,1009.0,10.0,2013-10-22 16:00:00+00:00
JFK,2013,10,23,16,55.04,30.92,39.61,50.0,8.05546,,0.0,1003.3,10.0,2013-10-23 20:00:00+00:00
JFK,2013,10,23,18,51.98,32.0,46.28,310.0,11.5078,20.71404,0.0,1005.2,10.0,2013-10-23 22:00:00+00:00
JFK,2013,10,25,12,51.08,28.94,42.26,290.0,14.96014,,0.0,1020.5,10.0,2013-10-25 16:00:00+00:00
JFK,2013,10,25,19,50.0,24.98,37.36,290.0,9.20624,,0.0,1022.5,10.0,2013-10-25 23:00:00+00:00
JFK,2013,10,26,10,48.2,30.56,50.25,240.0,13.809359999999998,,0.0,1022.2,10.0,2013-10-26 14:00:00+00:00
JFK,2013,10,26,14,54.14,26.06,33.54,230.0,20.71404,,0.0,1017.7,10.0,2013-10-26 18:00:00+00:00
JFK,2013,10,27,7,47.48,31.1,52.77,260.0,14.96014,,0.0,1014.0,10.0,2013-10-27 11:00:00+00:00
JFK,2013,10,27,10,52.7,30.02,41.6,290.0,17.261699999999998,,0.0,1015.3,10.0,2013-10-27 14:00:00+00:00
JFK,2013,10,28,7,39.92,33.98,79.12,230.0,5.7539,,0.0,1023.1,10.0,2013-10-28 11:00:00+00:00
JFK,2013,10,28,17,59.18,31.1,34.36,260.0,9.20624,,0.0,1023.3,10.0,2013-10-28 21:00:00+00:00
JFK,2013,10,29,7,44.96,35.96,70.52,10.0,9.20624,,0.0,1029.5,10.0,2013-10-29 11:00:00+00:00
JFK,2013,10,29,19,50.0,30.02,45.97,50.0,5.7539,,0.0,1029.1,10.0,2013-10-29 23:00:00+00:00
JFK,2013,10,30,16,59.0,51.08,74.96,190.0,9.20624,,0.0,1022.9,10.0,2013-10-30 20:00:00+00:00
JFK,2013,10,31,8,60.08,55.04,83.41,130.0,5.7539,,0.0,1021.5,7.0,2013-10-31 12:00:00+00:00
JFK,2013,10,31,10,66.02,57.92,75.12,180.0,13.809359999999998,27.61872,0.0,1020.4,10.0,2013-10-31 14:00:00+00:00
JFK,2013,10,31,15,62.96,57.92,83.6,180.0,19.56326,,0.0,1015.6,10.0,2013-10-31 19:00:00+00:00
JFK,2013,10,31,16,62.96,57.92,83.6,190.0,21.86482,,0.0,1015.4,10.0,2013-10-31 20:00:00+00:00
JFK,2013,10,31,21,62.96,57.92,83.6,180.0,21.86482,27.61872,0.0,1012.3,10.0,2013-11-01 01:00:00+00:00
JFK,2013,11,1,17,64.94,53.06,65.37,210.0,13.809359999999998,,0.0,1002.9,10.0,2013-11-01 21:00:00+00:00
JFK,2013,11,2,10,62.96,44.06,50.03,60.0,5.7539,,0.0,1005.1,10.0,2013-11-02 14:00:00+00:00
JFK,2013,11,2,16,62.06,48.02,59.99,190.0,4.60312,,0.0,1004.1,10.0,2013-11-02 20:00:00+00:00
JFK,2013,11,3,13,51.08,30.92,45.81,340.0,13.809359999999998,21.86482,0.0,1021.3,10.0,2013-11-03 18:00:00+00:00
JFK,2013,11,3,15,48.92,30.92,49.64,360.0,12.65858,21.86482,0.0,1023.0,10.0,2013-11-03 20:00:00+00:00
JFK,2013,11,4,5,35.06,15.98,45.26,30.0,12.65858,20.71404,0.0,1035.0,10.0,2013-11-04 10:00:00+00:00
JFK,2013,11,4,7,37.94,15.98,40.39,20.0,16.11092,,0.0,1036.3,10.0,2013-11-04 12:00:00+00:00
JFK,2013,11,4,20,39.92,19.94,44.33,50.0,5.7539,,0.0,1038.4,10.0,2013-11-05 01:00:00+00:00
JFK,2013,11,5,7,44.96,32.0,60.2,70.0,8.05546,,0.0,1038.2,10.0,2013-11-05 12:00:00+00:00
JFK,2013,11,5,15,51.98,37.94,58.62,140.0,9.20624,,0.0,1035.1,10.0,2013-11-05 20:00:00+00:00
JFK,2013,11,5,20,50.0,39.92,68.15,140.0,3.4523399999999995,,0.0,1034.3,10.0,2013-11-06 01:00:00+00:00
JFK,2013,11,6,19,57.02,53.06,86.58,200.0,13.809359999999998,,0.0,1022.1,10.0,2013-11-07 00:00:00+00:00
JFK,2013,11,7,7,60.98,57.92,89.65,200.0,10.35702,,0.0,,10.0,2013-11-07 12:00:00+00:00
JFK,2013,11,8,15,48.92,21.02,32.93,300.0,18.41248,29.92028,0.0,1018.4,10.0,2013-11-08 20:00:00+00:00
JFK,2013,11,10,15,51.98,33.08,48.34,290.0,16.11092,26.46794,0.0,1013.5,10.0,2013-11-10 20:00:00+00:00
JFK,2013,11,10,16,50.0,33.08,52.02,290.0,16.11092,27.61872,0.0,1014.1,10.0,2013-11-10 21:00:00+00:00
JFK,2013,11,10,19,51.98,26.06,36.31,280.0,19.56326,28.7695,0.0,1016.0,10.0,2013-11-11 00:00:00+00:00
JFK,2013,11,11,9,46.94,24.08,40.35,300.0,8.05546,,0.0,1022.9,10.0,2013-11-11 14:00:00+00:00
JFK,2013,11,11,19,51.98,30.92,44.31,230.0,14.96014,,0.0,1016.8,10.0,2013-11-12 00:00:00+00:00
JFK,2013,11,12,16,37.04,15.08,40.24,320.0,16.11092,27.61872,0.0,1023.0,10.0,2013-11-12 21:00:00+00:00
JFK,2013,11,12,20,33.98,14.0,43.33,340.0,17.261699999999998,23.0156,0.0,1025.6,10.0,2013-11-13 01:00:00+00:00
JFK,2013,11,13,17,37.94,10.94,32.36,280.0,13.809359999999998,,0.0,1028.1,10.0,2013-11-13 22:00:00+00:00
JFK,2013,11,13,19,37.04,14.0,38.38,280.0,8.05546,,0.0,1027.9,10.0,2013-11-14 00:00:00+00:00
JFK,2013,11,13,20,35.96,15.98,43.67,260.0,10.35702,,0.0,1027.7,10.0,2013-11-14 01:00:00+00:00
JFK,2013,11,14,6,33.98,19.94,56.02,250.0,19.56326,,0.0,1024.8,10.0,2013-11-14 11:00:00+00:00
JFK,2013,11,15,9,46.94,35.96,65.43,220.0,12.65858,,0.0,1025.2,10.0,2013-11-15 14:00:00+00:00
JFK,2013,11,15,18,46.04,41.0,82.45,200.0,9.20624,,0.0,1022.6,10.0,2013-11-15 23:00:00+00:00
JFK,2013,11,15,19,44.96,37.94,76.25,220.0,8.05546,,0.0,1023.4,10.0,2013-11-16 00:00:00+00:00
JFK,2013,11,17,19,55.94,55.04,96.78,140.0,4.60312,,0.0,1015.0,1.0,2013-11-18 00:00:00+00:00
JFK,2013,11,18,9,60.08,44.96,57.33,250.0,12.65858,,0.0,1005.2,10.0,2013-11-18 14:00:00+00:00
JFK,2013,11,18,19,57.92,28.04,31.74,270.0,12.65858,,0.0,1006.6,10.0,2013-11-19 00:00:00+00:00
JFK,2013,11,20,8,35.96,15.08,41.99,10.0,18.41248,26.46794,0.0,1033.9,10.0,2013-11-20 13:00:00+00:00
JFK,2013,11,20,11,42.08,10.94,27.55,360.0,13.809359999999998,,0.0,1034.7,10.0,2013-11-20 16:00:00+00:00
JFK,2013,11,21,9,46.94,26.06,43.81,60.0,8.05546,,0.0,1036.4,10.0,2013-11-21 14:00:00+00:00
JFK,2013,11,21,10,48.02,28.04,45.65,110.0,3.4523399999999995,,0.0,1036.0,10.0,2013-11-21 15:00:00+00:00
JFK,2013,11,22,13,55.94,50.0,81.99,250.0,9.20624,,0.0,,10.0,2013-11-22 18:00:00+00:00
JFK,2013,11,23,15,46.04,14.0,27.11,280.0,16.11092,23.0156,0.0,1013.2,10.0,2013-11-23 20:00:00+00:00
JFK,2013,11,24,10,28.04,-0.04,29.16,310.0,36.82496,47.18198,0.0,1021.5,10.0,2013-11-24 15:00:00+00:00
JFK,2013,11,24,12,30.02,-0.04,26.89,310.0,29.92028,40.2773,0.0,1021.4,10.0,2013-11-24 17:00:00+00:00
JFK,2013,11,24,19,26.96,-0.04,30.48,290.0,19.56326,32.22184,0.0,1027.8,10.0,2013-11-25 00:00:00+00:00
JFK,2013,11,25,16,33.98,12.92,41.33,230.0,14.96014,,0.0,1029.8,10.0,2013-11-25 21:00:00+00:00
JFK,2013,11,26,7,37.04,19.04,47.75,240.0,5.7539,,0.0,1027.1,10.0,2013-11-26 12:00:00+00:00
JFK,2013,11,26,19,42.8,39.92,91.98,70.0,8.05546,,0.02,,8.0,2013-11-27 00:00:00+00:00
JFK,2013,11,26,21,48.02,46.04,92.81,90.0,14.96014,,0.1,1014.6,3.0,2013-11-27 02:00:00+00:00
JFK,2013,11,27,17,41.0,35.6,82.6,310.0,20.71404,29.92028,0.0,,10.0,2013-11-27 22:00:00+00:00
JFK,2013,11,28,13,35.96,6.08,28.12,320.0,19.56326,,0.0,1025.2,10.0,2013-11-28 18:00:00+00:00
JFK,2013,11,28,18,33.08,6.98,32.85,320.0,8.05546,,0.0,1030.5,10.0,2013-11-28 23:00:00+00:00
JFK,2013,11,29,15,37.94,15.98,40.39,350.0,16.11092,,0.0,1036.3,10.0,2013-11-29 20:00:00+00:00
JFK,2013,11,29,18,33.98,12.92,41.33,340.0,11.5078,,0.0,1038.9,10.0,2013-11-29 23:00:00+00:00
JFK,2013,11,30,7,28.04,15.98,60.1,30.0,4.60312,,0.0,1042.1,10.0,2013-11-30 12:00:00+00:00
JFK,2013,11,30,9,32.0,15.08,49.19,60.0,10.35702,,0.0,1041.6,10.0,2013-11-30 14:00:00+00:00
JFK,2013,11,30,17,35.96,24.08,61.67,70.0,9.20624,,0.0,1034.7,10.0,2013-11-30 22:00:00+00:00
JFK,2013,12,1,16,44.06,30.92,59.64,230.0,6.904679999999999,,0.0,1018.6,10.0,2013-12-01 21:00:00+00:00
JFK,2013,12,1,18,44.96,30.92,57.63,230.0,6.904679999999999,,0.0,1018.3,10.0,2013-12-01 23:00:00+00:00
JFK,2013,12,1,21,44.96,35.96,70.52,240.0,6.904679999999999,,0.0,1017.5,10.0,2013-12-02 02:00:00+00:00
JFK,2013,12,2,16,46.04,37.04,70.64,0.0,0.0,,0.0,1013.1,9.0,2013-12-02 21:00:00+00:00
JFK,2013,12,2,21,41.0,35.96,82.09,60.0,6.904679999999999,,0.0,1013.3,9.0,2013-12-03 02:00:00+00:00
JFK,2013,12,3,8,42.08,35.96,78.74,330.0,4.60312,,0.0,1013.8,8.0,2013-12-03 13:00:00+00:00
JFK,2013,12,3,14,51.08,37.04,58.49,230.0,9.20624,,0.0,1012.4,8.0,2013-12-03 19:00:00+00:00
JFK,2013,12,3,16,48.02,33.98,58.07,230.0,9.20624,,0.0,1013.8,10.0,2013-12-03 21:00:00+00:00
JFK,2013,12,5,7,53.6,51.98,96.1,0.0,0.0,,0.0,,0.5,2013-12-05 12:00:00+00:00
JFK,2013,12,5,20,53.6,51.8,96.73,180.0,8.05546,,0.0,,1.0,2013-12-06 01:00:00+00:00
JFK,2013,12,7,8,39.02,32.0,75.69,330.0,9.20624,,0.0,1025.8,10.0,2013-12-07 13:00:00+00:00
JFK,2013,12,7,10,41.0,28.94,61.89,330.0,16.11092,,0.0,1026.4,10.0,2013-12-07 15:00:00+00:00
JFK,2013,12,7,12,42.98,26.96,52.87,330.0,17.261699999999998,20.71404,0.0,1026.4,10.0,2013-12-07 17:00:00+00:00
JFK,2013,12,7,19,35.96,15.98,43.67,320.0,12.65858,,0.0,1031.5,10.0,2013-12-08 00:00:00+00:00
JFK,2013,12,8,12,33.08,17.96,53.36,40.0,5.7539,,0.0,1034.7,10.0,2013-12-08 17:00:00+00:00
JFK,2013,12,8,18,30.2,26.6,86.28,30.0,9.20624,,0.01,,7.0,2013-12-08 23:00:00+00:00
JFK,2013,12,9,9,41.0,39.02,93.19,50.0,11.5078,,0.0,,2.5,2013-12-09 14:00:00+00:00
JFK,2013,12,10,9,33.8,30.92,91.66,280.0,5.7539,,0.13,,0.25,2013-12-10 14:00:00+00:00
JFK,2013,12,12,6,24.08,5.0,43.4,320.0,14.96014,,0.0,1026.4,10.0,2013-12-12 11:00:00+00:00
JFK,2013,12,12,16,26.06,6.98,43.74,250.0,16.11092,,0.0,1025.0,10.0,2013-12-12 21:00:00+00:00
JFK,2013,12,12,20,24.98,6.98,45.74,260.0,20.71404,,0.0,1024.6,10.0,2013-12-13 01:00:00+00:00
JFK,2013,12,13,22,33.08,19.04,55.89,250.0,5.7539,,0.0,1027.2,10.0,2013-12-14 03:00:00+00:00
JFK,2013,12,15,13,41.0,28.94,61.89,290.0,19.56326,25.31716,0.0,1003.0,10.0,2013-12-15 18:00:00+00:00
JFK,2013,12,15,20,37.04,23.0,56.48,260.0,17.261699999999998,,0.0,1010.0,10.0,2013-12-16 01:00:00+00:00
JFK,2013,12,16,7,28.04,8.96,44.07,270.0,19.56326,28.7695,0.0,1017.3,10.0,2013-12-16 12:00:00+00:00
JFK,2013,12,16,12,30.92,6.98,35.84,300.0,13.809359999999998,21.86482,0.0,1018.3,10.0,2013-12-16 17:00:00+00:00
JFK,2013,12,17,6,26.06,15.98,65.21,80.0,9.20624,,0.0,1023.0,3.0,2013-12-17 11:00:00+00:00
JFK,2013,12,17,19,26.6,21.92,84.1,360.0,12.65858,,0.0,,10.0,2013-12-18 00:00:00+00:00
JFK,2013,12,18,7,28.04,19.94,71.26,280.0,4.60312,,0.0,1017.0,10.0,2013-12-18 12:00:00+00:00
JFK,2013,12,18,8,30.02,21.02,68.81,270.0,10.35702,,0.0,1017.7,10.0,2013-12-18 13:00:00+00:00
JFK,2013,12,19,14,44.06,26.96,50.73,250.0,10.35702,,0.0,1017.8,10.0,2013-12-19 19:00:00+00:00
JFK,2013,12,19,21,41.0,28.04,59.65,220.0,5.7539,,0.0,1020.5,10.0,2013-12-20 02:00:00+00:00
JFK,2013,12,20,14,48.92,33.08,54.15,200.0,6.904679999999999,,0.0,1015.6,10.0,2013-12-20 19:00:00+00:00
JFK,2013,12,21,15,51.08,44.96,79.48,200.0,4.60312,,0.0,1013.6,10.0,2013-12-21 20:00:00+00:00
JFK,2013,12,21,16,50.0,44.06,79.94,190.0,3.4523399999999995,,0.0,1014.0,10.0,2013-12-21 21:00:00+00:00
JFK,2013,12,22,21,57.02,51.08,80.49,230.0,5.7539,,0.0,1015.3,10.0,2013-12-23 02:00:00+00:00
JFK,2013,12,23,8,53.96,53.6,100.0,110.0,4.60312,,0.04,,0.5,2013-12-23 13:00:00+00:00
JFK,2013,12,23,14,53.6,48.2,82.94,350.0,12.65858,,0.01,,10.0,2013-12-23 19:00:00+00:00
JFK,2013,12,24,15,39.02,17.96,42.18,310.0,18.41248,24.16638,0.0,1020.6,10.0,2013-12-24 20:00:00+00:00
JFK,2013,12,24,16,37.94,19.04,46.09,310.0,13.809359999999998,,0.0,1021.6,10.0,2013-12-24 21:00:00+00:00
JFK,2013,12,25,8,21.92,3.92,45.22,320.0,9.20624,,0.0,1033.9,10.0,2013-12-25 13:00:00+00:00
JFK,2013,12,25,16,28.04,6.08,38.69,80.0,3.4523399999999995,,0.0,1033.5,10.0,2013-12-25 21:00:00+00:00
JFK,2013,12,25,17,28.04,6.08,38.69,120.0,3.4523399999999995,,0.0,1033.3,10.0,2013-12-25 22:00:00+00:00
JFK,2013,12,26,6,30.02,21.02,68.81,0.0,0.0,,0.0,1026.6,10.0,2013-12-26 11:00:00+00:00
JFK,2013,12,26,9,35.06,23.0,61.08,0.0,0.0,,0.0,1025.7,10.0,2013-12-26 14:00:00+00:00
JFK,2013,12,26,15,37.04,24.08,59.09,270.0,17.261699999999998,,0.0,1023.3,10.0,2013-12-26 20:00:00+00:00
JFK,2013,12,26,18,35.06,24.08,63.91,270.0,11.5078,,0.0,1024.8,10.0,2013-12-26 23:00:00+00:00
JFK,2013,12,27,9,35.96,19.04,49.83,250.0,9.20624,,0.0,1028.7,10.0,2013-12-27 14:00:00+00:00
JFK,2013,12,27,12,39.92,17.96,40.72,240.0,17.261699999999998,,0.0,1026.2,10.0,2013-12-27 17:00:00+00:00
JFK,2013,12,27,21,37.04,21.92,53.97,270.0,6.904679999999999,,0.0,1027.5,10.0,2013-12-28 02:00:00+00:00
JFK,2013,12,28,10,44.06,28.04,53.03,240.0,14.96014,,0.0,1023.3,10.0,2013-12-28 15:00:00+00:00
JFK,2013,12,28,16,48.92,30.92,49.64,240.0,13.809359999999998,,0.0,1019.3,10.0,2013-12-28 21:00:00+00:00
JFK,2013,12,28,23,42.08,28.94,59.36,220.0,8.05546,,0.0,1019.2,10.0,2013-12-29 04:00:00+00:00
JFK,2013,12,30,16,33.98,15.98,47.25,330.0,19.56326,27.61872,0.0,1019.5,10.0,2013-12-30 21:00:00+00:00
LGA,2013,1,1,14,39.02,24.08,54.68,300.0,9.20624,,0.0,1010.7,10.0,2013-01-01 19:00:00+00:00
LGA,2013,1,1,16,37.94,21.02,50.14,330.0,11.5078,,0.0,1011.7,10.0,2013-01-01 21:00:00+00:00
LGA,2013,1,2,15,33.08,12.92,42.84,310.0,18.41248,,0.0,1017.8,10.0,2013-01-02 20:00:00+00:00
LGA,2013,1,3,19,33.08,14.0,44.92,260.0,11.5078,19.56326,0.0,1019.4,10.0,2013-01-04 00:00:00+00:00
LGA,2013,1,5,18,39.92,21.92,48.21,0.0,0.0,,0.0,1024.4,10.0,2013-01-05 23:00:00+00:00
LGA,2013,1,8,20,44.96,28.94,53.17,230.0,8.05546,,0.0,1028.6,10.0,2013-01-09 01:00:00+00:00
LGA,2013,1,9,7,37.04,33.08,85.43,70.0,4.60312,,0.0,1028.7,5.0,2013-01-09 12:00:00+00:00
LGA,2013,1,9,9,44.06,33.98,67.45,0.0,0.0,,0.0,1028.4,5.0,2013-01-09 14:00:00+00:00
LGA,2013,1,10,13,46.94,21.02,35.47,340.0,16.11092,,0.0,1031.3,10.0,2013-01-10 18:00:00+00:00
LGA,2013,1,11,6,37.94,26.06,61.94,90.0,4.60312,,0.0,1032.0,10.0,2013-01-11 11:00:00+00:00
LGA,2013,1,11,9,39.02,26.96,61.63,40.0,6.904679999999999,,0.0,1031.5,10.0,2013-01-11 14:00:00+00:00
LGA,2013,1,11,21,44.6,42.8,100.0,120.0,6.904679999999999,,0.06,,4.0,2013-01-12 02:00:00+00:00
LGA,2013,1,12,9,44.06,42.08,92.69,50.0,9.20624,,0.0,1020.9,7.0,2013-01-12 14:00:00+00:00
LGA,2013,1,13,10,44.96,42.98,93.35,180.0,9.20624,,0.0,,1.5,2013-01-13 15:00:00+00:00
LGA,2013,1,13,14,46.94,42.98,86.02,190.0,6.904679999999999,,0.0,1018.6,6.0,2013-01-13 19:00:00+00:00
LGA,2013,1,14,11,55.04,48.02,77.15,300.0,6.904679999999999,,0.0,1018.3,10.0,2013-01-14 16:00:00+00:00
LGA,2013,1,15,7,37.04,28.04,69.63,360.0,10.35702,,0.0,1026.2,10.0,2013-01-15 12:00:00+00:00
LGA,2013,1,15,8,37.04,26.06,64.17,350.0,10.35702,,0.0,1027.3,10.0,2013-01-15 13:00:00+00:00
LGA,2013,1,15,11,37.94,24.98,59.22,360.0,8.05546,,0.0,1026.7,10.0,2013-01-15 16:00:00+00:00
LGA,2013,1,16,6,33.98,30.92,88.42,60.0,9.20624,,0.06,,6.0,2013-01-16 11:00:00+00:00
LGA,2013,1,16,18,37.94,33.8,86.69,220.0,8.05546,,0.0,,7.0,2013-01-16 23:00:00+00:00
LGA,2013,1,16,21,37.94,33.08,82.46,220.0,4.60312,,0.0,1012.9,10.0,2013-01-17 02:00:00+00:00
LGA,2013,1,17,14,42.98,24.98,48.7,320.0,13.809359999999998,,0.0,1017.2,10.0,2013-01-17 19:00:00+00:00
LGA,2013,1,17,15,42.08,24.98,50.42,350.0,8.05546,,0.0,1017.6,10.0,2013-01-17 20:00:00+00:00
LGA,2013,1,17,19,41.0,24.08,50.63,330.0,8.05546,,0.0,1018.6,10.0,2013-01-18 00:00:00+00:00
LGA,2013,1,18,6,28.04,12.92,52.57,360.0,13.809359999999998,,0.0,1024.3,10.0,2013-01-18 11:00:00+00:00
LGA,2013,1,19,16,51.08,23.0,33.04,210.0,11.5078,,0.0,1017.5,10.0,2013-01-19 21:00:00+00:00
LGA,2013,1,21,14,32.0,10.04,39.38,200.0,10.35702,,0.0,1014.0,10.0,2013-01-21 19:00:00+00:00
LGA,2013,1,21,16,30.92,12.02,44.92,190.0,8.05546,,0.0,1012.2,10.0,2013-01-21 21:00:00+00:00
LGA,2013,1,21,18,32.0,14.0,46.92,170.0,5.7539,,0.0,1011.7,10.0,2013-01-21 23:00:00+00:00
